epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
15,616.415,1.02919,0.84646,1.38836,0.01505,0.85082,0.73784,0.83994,0.58532,1.10025,0.97685,1.42981,0.01426,0.00199617,0.00199617,0.00199617
16,657.117,1.01389,0.81257,1.34233,0.01787,0.87415,0.7445,0.85579,0.60229,1.10524,0.91376,1.40491,0.01286,0.00199561,0.00199561,0.00199561
17,697.69,1.01244,0.81874,1.34595,0.01671,0.84994,0.75985,0.86109,0.60408,1.09475,0.87835,1.44556,0.01316,0.001995,0.001995,0.001995
18,738.698,1.03039,0.80513,1.35401,0.01568,0.8696,0.76395,0.85825,0.60067,1.0934,0.89559,1.3918,0.0132,0.00199436,0.00199436,0.00199436
19,779.489,1.01181,0.77947,1.31504,0.01401,0.86899,0.77215,0.86806,0.60736,1.08083,0.87914,1.3835,0.01295,0.00199368,0.00199368,0.00199368
20,820.463,0.96824,0.75936,1.30612,0.01379,0.8739,0.72747,0.84305,0.60446,1.07428,0.89342,1.4084,0.01299,0.00199295,0.00199295,0.00199295
21,861.341,0.97534,0.73112,1.30056,0.01406,0.86039,0.77308,0.84685,0.60091,1.06528,0.88626,1.37961,0.01234,0.00199219,0.00199219,0.00199219
22,901.808,0.99282,0.76394,1.28428,0.0169,0.87166,0.76703,0.86176,0.61578,1.03748,0.91164,1.35571,0.01263,0.00199139,0.00199139,0.00199139
23,942.55,0.93614,0.68702,1.24411,0.01488,0.89581,0.77479,0.87076,0.63243,1.01541,0.83061,1.3424,0.01326,0.00199056,0.00199056,0.00199056
24,983.652,0.95884,0.71699,1.28202,0.01709,0.86333,0.77419,0.86106,0.62242,1.01581,0.85465,1.32535,0.01177,0.00198968,0.00198968,0.00198968
25,1024.35,0.92306,0.70077,1.22139,0.0141,0.86351,0.75218,0.85757,0.62616,1.0414,0.92175,1.34015,0.01282,0.00198877,0.00198877,0.00198877
26,1065.43,0.91363,0.69524,1.21384,0.01231,0.88969,0.76856,0.86561,0.61253,1.06395,0.85964,1.36885,0.01256,0.00198781,0.00198781,0.00198781
27,1106.13,0.90254,0.68841,1.20551,0.01439,0.86966,0.76754,0.85952,0.61422,1.05713,0.87224,1.39715,0.01297,0.00198682,0.00198682,0.00198682
28,1146.63,0.91278,0.65647,1.24213,0.01515,0.8742,0.77566,0.86116,0.61673,1.02728,0.84176,1.33749,0.01217,0.00198579,0.00198579,0.00198579
29,1187.63,0.92302,0.66283,1.19639,0.01385,0.87542,0.79826,0.86541,0.62294,0.99594,0.79897,1.2966,0.01168,0.00198472,0.00198472,0.00198472
30,1228.63,0.87323,0.61045,1.18895,0.01305,0.87859,0.77778,0.87701,0.64535,1.01218,0.81325,1.3083,0.01077,0.00198361,0.00198361,0.00198361
31,1269.48,0.85756,0.61966,1.16332,0.01607,0.87941,0.76805,0.87033,0.6485,1.00083,0.85024,1.2981,0.01106,0.00198246,0.00198246,0.00198246
32,1310.57,0.86594,0.64984,1.17155,0.0154,0.86849,0.80143,0.87279,0.63952,0.9819,0.79668,1.29097,0.0102,0.00198128,0.00198128,0.00198128
33,1351.2,0.83432,0.59097,1.17025,0.01284,0.8604,0.79724,0.8587,0.61781,1.02664,0.81498,1.3213,0.0114,0.00198006,0.00198006,0.00198006
34,1391.98,0.84579,0.59996,1.16583,0.01208,0.87816,0.78238,0.86309,0.63071,0.98958,0.80997,1.30907,0.00932,0.0019788,0.0019788,0.0019788
35,1432.77,0.82544,0.58185,1.16328,0.01051,0.89721,0.77317,0.86716,0.62907,1.00626,0.81521,1.34154,0.01131,0.0019775,0.0019775,0.0019775
36,1473.17,0.82346,0.57511,1.15792,0.01135,0.89659,0.78341,0.8645,0.6339,0.96773,0.81129,1.29579,0.00957,0.00197616,0.00197616,0.00197616
37,1514.34,0.8317,0.57939,1.13792,0.01159,0.91069,0.79416,0.89223,0.65898,0.97957,0.78141,1.27315,0.00906,0.00197478,0.00197478,0.00197478
38,1555.02,0.7997,0.55492,1.13012,0.01135,0.89561,0.79512,0.89173,0.66402,0.9787,0.77933,1.29428,0.00901,0.00197337,0.00197337,0.00197337
39,1595.56,0.82609,0.55868,1.13538,0.00969,0.87387,0.80287,0.86928,0.64285,0.98663,0.80691,1.30257,0.01118,0.00197192,0.00197192,0.00197192
40,1636.76,0.82068,0.5565,1.11456,0.01268,0.88643,0.79467,0.87864,0.64634,0.99664,0.77138,1.29893,0.01129,0.00197043,0.00197043,0.00197043
41,1677.69,0.78605,0.5334,1.11704,0.01005,0.89362,0.7699,0.85465,0.63482,0.96909,0.80077,1.29067,0.00988,0.0019689,0.0019689,0.0019689
42,1718.57,0.79327,0.52616,1.11126,0.01143,0.9035,0.80236,0.87719,0.66442,0.9714,0.78276,1.2713,0.0096,0.00196733,0.00196733,0.00196733
43,1759.73,0.79639,0.5337,1.12227,0.01044,0.90346,0.77727,0.87348,0.64946,0.99443,0.78876,1.2894,0.00955,0.00196573,0.00196573,0.00196573
44,1800.37,0.79205,0.53765,1.11195,0.01024,0.85951,0.79672,0.87257,0.64831,0.99497,0.81104,1.3037,0.01063,0.00196409,0.00196409,0.00196409
45,1841.33,0.78457,0.53861,1.095,0.01095,0.87373,0.79211,0.87134,0.65728,0.96673,0.80701,1.31445,0.00953,0.00196241,0.00196241,0.00196241
46,1882.32,0.76537,0.53564,1.09367,0.00935,0.92151,0.77163,0.8821,0.66279,0.96854,0.79935,1.28837,0.00951,0.00196069,0.00196069,0.00196069
47,1923.09,0.78407,0.54999,1.12037,0.01024,0.86868,0.77624,0.85228,0.62055,0.97631,0.82214,1.30696,0.01006,0.00195894,0.00195894,0.00195894
48,1964.2,0.80242,0.58896,1.14772,0.01068,0.88059,0.77419,0.8601,0.63949,1.00587,0.83352,1.33444,0.01095,0.00195714,0.00195714,0.00195714
49,2004.86,0.81304,0.60543,1.12127,0.0121,0.87294,0.75634,0.86406,0.63337,0.99068,0.82069,1.28974,0.01132,0.00195532,0.00195532,0.00195532
50,2045.23,0.81322,0.55987,1.12903,0.01108,0.88415,0.78034,0.86517,0.64802,0.96117,0.77082,1.28685,0.0095,0.00195345,0.00195345,0.00195345
51,2085.93,0.76864,0.54486,1.11764,0.00991,0.90922,0.77436,0.88546,0.67657,0.96,0.78293,1.27702,0.00955,0.00195155,0.00195155,0.00195155
52,2126.71,0.75879,0.52689,1.08925,0.01117,0.87954,0.79314,0.85877,0.64343,0.9591,0.75161,1.27789,0.00983,0.00194961,0.00194961,0.00194961
53,2167.34,0.77129,0.53147,1.09737,0.01096,0.88397,0.79211,0.87151,0.64417,0.97696,0.77628,1.30042,0.00955,0.00194763,0.00194763,0.00194763
54,2208.03,0.76889,0.52088,1.10049,0.0117,0.88369,0.77112,0.86864,0.65257,0.98678,0.82105,1.31658,0.01113,0.00194561,0.00194561,0.00194561
55,2248.61,0.75121,0.5074,1.0758,0.01018,0.91383,0.77106,0.86777,0.65325,0.9817,0.79769,1.31922,0.0113,0.00194356,0.00194356,0.00194356
56,2289.34,0.74768,0.53665,1.08925,0.0098,0.86623,0.77931,0.86418,0.65027,0.98596,0.83014,1.32177,0.01002,0.00194147,0.00194147,0.00194147
57,2330.11,0.77159,0.53383,1.08923,0.01191,0.90108,0.79109,0.88269,0.66621,0.94512,0.76462,1.28383,0.00906,0.00193935,0.00193935,0.00193935
58,2370.49,0.73566,0.52983,1.10296,0.00913,0.87942,0.79467,0.88342,0.66651,0.96149,0.77254,1.29279,0.01053,0.00193718,0.00193718,0.00193718
59,2411.32,0.74833,0.5113,1.0723,0.00939,0.87802,0.79672,0.86914,0.65332,0.95288,0.75349,1.28132,0.0097,0.00193499,0.00193499,0.00193499
60,2452.02,0.73736,0.50361,1.05442,0.00994,0.9059,0.77884,0.88435,0.67084,0.9366,0.74709,1.25739,0.00887,0.00193275,0.00193275,0.00193275
61,2492.37,0.74325,0.50723,1.05995,0.00856,0.89561,0.8039,0.87318,0.653,0.96753,0.74796,1.25377,0.00951,0.00193048,0.00193048,0.00193048
62,2532.95,0.75092,0.49251,1.06709,0.00943,0.85022,0.78034,0.8428,0.62704,0.95566,0.78906,1.26237,0.00986,0.00192817,0.00192817,0.00192817
63,2573.89,0.69868,0.46622,1.03036,0.00854,0.8921,0.78317,0.87937,0.65992,0.95304,0.76862,1.24336,0.00938,0.00192583,0.00192583,0.00192583
64,2614.55,0.70552,0.46498,1.03787,0.00943,0.90927,0.78509,0.88794,0.68439,0.93368,0.74858,1.2615,0.00893,0.00192345,0.00192345,0.00192345
65,2655.38,0.70348,0.4605,1.02937,0.0084,0.91031,0.79109,0.88007,0.67438,0.94322,0.7366,1.25336,0.00916,0.00192103,0.00192103,0.00192103
66,2696.21,0.72173,0.46686,1.03602,0.0092,0.91174,0.79109,0.8892,0.67942,0.94122,0.73343,1.27639,0.00908,0.00191858,0.00191858,0.00191858
67,2736.9,0.69388,0.45968,1.03736,0.00864,0.90134,0.79109,0.88891,0.67682,0.95561,0.77013,1.28476,0.00974,0.00191609,0.00191609,0.00191609
68,2777.77,0.69389,0.45798,1.03916,0.00848,0.88133,0.80952,0.87088,0.6669,0.95227,0.74952,1.3058,0.00852,0.00191356,0.00191356,0.00191356
69,2818.38,0.69706,0.4711,1.06974,0.00946,0.90176,0.79431,0.88135,0.66469,0.9551,0.74379,1.2958,0.00853,0.001911,0.001911,0.001911
70,2859.14,0.70572,0.46022,1.03591,0.009,0.89539,0.80199,0.88419,0.67452,0.92815,0.72643,1.23917,0.00919,0.00190841,0.00190841,0.00190841
71,2899.88,0.67109,0.47188,1.01874,0.00783,0.90267,0.80389,0.8887,0.67627,0.93614,0.73045,1.2585,0.00826,0.00190578,0.00190578,0.00190578
72,2940.35,0.68378,0.47285,1.02899,0.00876,0.90917,0.76874,0.87415,0.66157,0.96462,0.80955,1.29394,0.0099,0.00190311,0.00190311,0.00190311
73,2980.89,0.70626,0.49001,1.0513,0.00987,0.86626,0.75627,0.86061,0.64381,0.9537,0.83706,1.27217,0.00974,0.00190041,0.00190041,0.00190041
74,3021.81,0.6971,0.47341,1.04051,0.00815,0.89522,0.78546,0.87646,0.67337,0.94184,0.79366,1.26972,0.00928,0.00189767,0.00189767,0.00189767
75,3062.33,0.66157,0.44348,1.00739,0.00776,0.89284,0.80205,0.88568,0.6819,0.93244,0.73684,1.24943,0.00895,0.0018949,0.0018949,0.0018949
76,3102.96,0.64804,0.42984,1.01402,0.00716,0.89402,0.7957,0.87863,0.67369,0.92675,0.7376,1.23586,0.00871,0.0018921,0.0018921,0.0018921
77,3144.1,0.67394,0.46099,1.03253,0.0082,0.89287,0.78524,0.87513,0.66616,0.96102,0.8101,1.28848,0.00913,0.00188926,0.00188926,0.00188926
78,3184.85,0.67728,0.46603,1.0163,0.00757,0.87572,0.80748,0.8596,0.64604,0.94332,0.74922,1.26599,0.00901,0.00188638,0.00188638,0.00188638
79,3225.58,0.67715,0.46417,1.02417,0.0082,0.90246,0.78955,0.8727,0.65118,0.94418,0.73232,1.26369,0.00952,0.00188347,0.00188347,0.00188347
80,3266.08,0.67146,0.44463,1.00279,0.00928,0.8966,0.79826,0.88063,0.66334,0.94899,0.73913,1.24473,0.00915,0.00188052,0.00188052,0.00188052
81,3306.72,0.66192,0.44308,0.99212,0.00797,0.91779,0.79928,0.88309,0.66247,0.95888,0.72919,1.27662,0.00881,0.00187754,0.00187754,0.00187754
82,3347.45,0.64467,0.41536,0.98875,0.00745,0.89829,0.76805,0.87729,0.67364,0.93188,0.76138,1.23197,0.0091,0.00187453,0.00187453,0.00187453
83,3388.2,0.63883,0.41413,0.98367,0.00704,0.90368,0.79268,0.8818,0.66668,0.94534,0.75006,1.25691,0.0088,0.00187148,0.00187148,0.00187148
84,3428.81,0.64772,0.42895,0.99462,0.00835,0.89657,0.81208,0.89044,0.68848,0.94036,0.77267,1.26597,0.0089,0.0018684,0.0018684,0.0018684
85,3469.9,0.62562,0.41149,0.98295,0.00717,0.9062,0.80629,0.88342,0.68078,0.94053,0.77623,1.24729,0.00919,0.00186528,0.00186528,0.00186528
86,3510.84,0.63221,0.41358,0.99213,0.00752,0.90336,0.80594,0.88815,0.68271,0.9312,0.72785,1.2383,0.00897,0.00186213,0.00186213,0.00186213
87,3551.75,0.61733,0.39781,0.96252,0.00637,0.92012,0.80212,0.89065,0.69232,0.89949,0.70601,1.22724,0.00827,0.00185895,0.00185895,0.00185895
88,3592.99,0.61714,0.40748,0.99552,0.00846,0.9187,0.79826,0.89604,0.69571,0.92199,0.7499,1.25305,0.00884,0.00185573,0.00185573,0.00185573
89,3634.08,0.60554,0.39996,0.96211,0.00682,0.91871,0.80441,0.88695,0.67624,0.93203,0.74379,1.27079,0.00775,0.00185248,0.00185248,0.00185248
90,3674.82,0.63896,0.41918,0.98163,0.00754,0.8962,0.81344,0.88929,0.67667,0.92378,0.71589,1.2485,0.00799,0.0018492,0.0018492,0.0018492
91,3715.55,0.60631,0.40229,0.93708,0.0059,0.89118,0.81669,0.89391,0.68857,0.91918,0.72422,1.24407,0.00801,0.00184588,0.00184588,0.00184588
92,3756.26,0.5869,0.40552,0.9464,0.00582,0.8725,0.80543,0.87099,0.66786,0.93857,0.76648,1.28022,0.00906,0.00184254,0.00184254,0.00184254
93,3796.88,0.60315,0.41074,0.97113,0.00731,0.91042,0.78341,0.8783,0.67932,0.92818,0.76016,1.28331,0.0093,0.00183915,0.00183915,0.00183915
94,3837.45,0.62126,0.4163,0.98195,0.00714,0.9018,0.80594,0.88106,0.68282,0.92641,0.76627,1.24976,0.00818,0.00183574,0.00183574,0.00183574
95,3877.99,0.59435,0.39584,0.96494,0.00683,0.90998,0.78648,0.88477,0.68276,0.93281,0.77432,1.25512,0.0087,0.00183229,0.00183229,0.00183229
96,3918.95,0.60802,0.40876,0.98993,0.00709,0.91102,0.78638,0.8786,0.66766,0.9599,0.81949,1.27662,0.00884,0.00182881,0.00182881,0.00182881
97,3959.58,0.65061,0.43259,0.99106,0.00733,0.89761,0.78546,0.88073,0.67402,0.94032,0.78013,1.27868,0.00835,0.0018253,0.0018253,0.0018253
98,3999.98,0.61514,0.41593,0.97321,0.00637,0.90309,0.80158,0.88361,0.68156,0.93803,0.72318,1.27081,0.0082,0.00182175,0.00182175,0.00182175
99,4041.01,0.63387,0.42064,0.9782,0.0078,0.87572,0.80133,0.86501,0.6541,0.95515,0.76803,1.29147,0.00836,0.00181818,0.00181818,0.00181818
100,4081.59,0.65918,0.43306,1.00055,0.00883,0.88792,0.7998,0.84593,0.6376,0.93174,0.72383,1.27353,0.0082,0.00181457,0.00181457,0.00181457
101,4122.39,0.60593,0.3984,0.97967,0.00762,0.91976,0.79236,0.88868,0.68378,0.91787,0.71339,1.26248,0.00861,0.00181093,0.00181093,0.00181093
102,4162.92,0.59915,0.40861,0.97351,0.00682,0.89398,0.79878,0.88021,0.67576,0.94174,0.74476,1.27103,0.00839,0.00180725,0.00180725,0.00180725
103,4203.4,0.58066,0.38808,0.95686,0.00675,0.90567,0.81464,0.88899,0.6909,0.90543,0.71752,1.25006,0.00727,0.00180355,0.00180355,0.00180355
104,4244.08,0.57841,0.3814,0.9492,0.0065,0.87838,0.81725,0.88341,0.68293,0.92307,0.73587,1.25514,0.00796,0.00179982,0.00179982,0.00179982
105,4285.15,0.58658,0.38911,0.95779,0.0065,0.9181,0.79211,0.88403,0.68457,0.91971,0.73478,1.26635,0.008,0.00179605,0.00179605,0.00179605
106,4326,0.56084,0.37688,0.94918,0.00583,0.89274,0.80184,0.88228,0.68365,0.92681,0.75355,1.24426,0.00849,0.00179225,0.00179225,0.00179225
107,4367.14,0.60089,0.40288,0.96005,0.00638,0.89977,0.79365,0.89575,0.69271,0.92076,0.73455,1.26332,0.00761,0.00178843,0.00178843,0.00178843
108,4407.72,0.56833,0.38535,0.94269,0.00615,0.91152,0.80179,0.89367,0.69311,0.91605,0.72133,1.26659,0.00786,0.00178457,0.00178457,0.00178457
109,4448.39,0.54947,0.37194,0.93748,0.00576,0.91778,0.80587,0.87863,0.66856,0.92315,0.70727,1.26295,0.00842,0.00178068,0.00178068,0.00178068
110,4489.82,0.56248,0.37695,0.93776,0.00603,0.91006,0.80031,0.88734,0.68311,0.93417,0.73573,1.25718,0.00816,0.00177676,0.00177676,0.00177676
111,4530.62,0.57095,0.39013,0.94356,0.00648,0.91505,0.79416,0.89117,0.69924,0.91082,0.74302,1.23569,0.00763,0.00177281,0.00177281,0.00177281
112,4575.97,0.57432,0.37571,0.94264,0.00699,0.91731,0.79775,0.89127,0.69662,0.91146,0.74353,1.25318,0.00757,0.00176883,0.00176883,0.00176883
113,4622.77,0.58863,0.37984,0.95012,0.0068,0.91056,0.77675,0.87844,0.6804,0.91773,0.77452,1.24787,0.00806,0.00176482,0.00176482,0.00176482
114,4669.68,0.57077,0.38079,0.95755,0.00521,0.89673,0.81362,0.88825,0.68771,0.91707,0.70997,1.22964,0.00822,0.00176078,0.00176078,0.00176078
115,4716.62,0.5465,0.36949,0.92462,0.0064,0.93766,0.78552,0.89888,0.70589,0.89519,0.72195,1.24049,0.00715,0.00175671,0.00175671,0.00175671
116,4763.33,0.54301,0.36883,0.9262,0.00614,0.90305,0.80901,0.8874,0.69378,0.89775,0.73535,1.23144,0.00754,0.00175261,0.00175261,0.00175261
117,4810.36,0.53613,0.37269,0.90844,0.00525,0.88927,0.81835,0.88389,0.68927,0.90723,0.73305,1.24304,0.00688,0.00174848,0.00174848,0.00174848
118,4857.52,0.54225,0.36777,0.92569,0.00555,0.91941,0.80287,0.89415,0.70219,0.89828,0.69311,1.23021,0.0072,0.00174432,0.00174432,0.00174432
119,4904.52,0.54499,0.37049,0.94104,0.00568,0.89264,0.81208,0.87605,0.67471,0.92445,0.74753,1.26351,0.00797,0.00174014,0.00174014,0.00174014
120,4951.47,0.55307,0.37589,0.92871,0.00721,0.8751,0.80645,0.86963,0.66908,0.91845,0.73388,1.25178,0.00813,0.00173592,0.00173592,0.00173592
121,4998.48,0.54151,0.37437,0.93561,0.00604,0.88988,0.82437,0.88578,0.68803,0.90892,0.72482,1.27145,0.0078,0.00173168,0.00173168,0.00173168
122,5045.94,0.54602,0.37289,0.93504,0.00474,0.88043,0.79007,0.86928,0.67218,0.91433,0.7375,1.27127,0.00738,0.00172741,0.00172741,0.00172741
123,5092.64,0.57444,0.38724,0.93452,0.00598,0.88954,0.8082,0.86478,0.65991,0.92845,0.74182,1.27131,0.00785,0.00172311,0.00172311,0.00172311
124,5139.61,0.56671,0.38717,0.94102,0.00621,0.91464,0.80103,0.88749,0.69125,0.90738,0.71566,1.27581,0.00736,0.00171878,0.00171878,0.00171878
125,5186.38,0.52041,0.34851,0.92649,0.00477,0.90132,0.79109,0.88066,0.69049,0.9165,0.76985,1.27807,0.00771,0.00171442,0.00171442,0.00171442
126,5233.09,0.51415,0.35203,0.91959,0.00614,0.91406,0.8044,0.88212,0.69401,0.90675,0.73459,1.28623,0.00773,0.00171004,0.00171004,0.00171004
127,5279.72,0.53302,0.36046,0.93078,0.00581,0.88988,0.81157,0.87462,0.67847,0.91066,0.73206,1.27627,0.00742,0.00170562,0.00170562,0.00170562
128,5326.81,0.55643,0.37486,0.95481,0.0064,0.89067,0.80507,0.86781,0.66511,0.93821,0.74452,1.29005,0.00769,0.00170118,0.00170118,0.00170118
129,5373.77,0.56937,0.37319,0.94527,0.00601,0.9039,0.80913,0.88361,0.69081,0.91987,0.72963,1.25393,0.00767,0.00169672,0.00169672,0.00169672
130,5420.56,0.55482,0.36474,0.97404,0.00585,0.88635,0.81866,0.88225,0.69097,0.89585,0.72157,1.2325,0.00693,0.00169222,0.00169222,0.00169222
131,5467.61,0.54694,0.36681,0.95604,0.00574,0.89402,0.81106,0.88271,0.68174,0.9155,0.72028,1.26599,0.00742,0.0016877,0.0016877,0.0016877
132,5514.48,0.54163,0.35462,0.92166,0.00639,0.90098,0.7957,0.87145,0.67135,0.91999,0.72718,1.24352,0.00713,0.00168315,0.00168315,0.00168315
133,5561.58,0.51196,0.34768,0.90286,0.00605,0.90554,0.8126,0.89091,0.69816,0.9065,0.75015,1.25434,0.00695,0.00167858,0.00167858,0.00167858
134,5608.42,0.49383,0.33892,0.8981,0.0056,0.89797,0.81118,0.88832,0.69993,0.89876,0.75464,1.23149,0.00683,0.00167398,0.00167398,0.00167398
135,5655.39,0.4995,0.34137,0.891,0.00424,0.92272,0.80389,0.88803,0.69817,0.90526,0.74569,1.25651,0.007,0.00166935,0.00166935,0.00166935
136,5702.35,0.49047,0.34452,0.9076,0.00451,0.90286,0.80645,0.88406,0.69343,0.9112,0.76335,1.26934,0.00796,0.0016647,0.0016647,0.0016647
137,5749.05,0.49072,0.33385,0.89258,0.0048,0.91379,0.79782,0.88573,0.6945,0.91225,0.76977,1.26828,0.00752,0.00166002,0.00166002,0.00166002
138,5796.03,0.51986,0.34792,0.91586,0.00567,0.90004,0.81599,0.88626,0.69854,0.88914,0.72028,1.24992,0.00733,0.00165532,0.00165532,0.00165532
139,5842.78,0.51977,0.34825,0.90578,0.00488,0.90668,0.80094,0.88987,0.69143,0.91612,0.77507,1.24598,0.00774,0.00165059,0.00165059,0.00165059
140,5889.75,0.51439,0.34745,0.9154,0.00555,0.90161,0.80645,0.88938,0.6976,0.8968,0.73734,1.26268,0.00707,0.00164583,0.00164583,0.00164583
141,5936.51,0.52669,0.35607,0.92869,0.00561,0.89179,0.80184,0.8843,0.69189,0.90694,0.75259,1.28059,0.0073,0.00164105,0.00164105,0.00164105
142,5985.4,0.51775,0.35171,0.92731,0.00569,0.9095,0.78392,0.88561,0.69171,0.91021,0.78518,1.27217,0.00739,0.00163624,0.00163624,0.00163624
143,6034.59,0.51109,0.34124,0.9054,0.00459,0.9178,0.80037,0.88605,0.69587,0.89935,0.70191,1.25024,0.00693,0.00163141,0.00163141,0.00163141
144,6083.35,0.48467,0.33889,0.90364,0.00582,0.90731,0.80031,0.88937,0.69921,0.89869,0.73655,1.22713,0.00714,0.00162656,0.00162656,0.00162656
145,6130.73,0.49183,0.34169,0.8884,0.00592,0.90136,0.80942,0.89146,0.70096,0.90175,0.71317,1.25504,0.00712,0.00162168,0.00162168,0.00162168
146,6177.56,0.47432,0.3298,0.88702,0.0054,0.90443,0.80031,0.88252,0.69676,0.89804,0.75127,1.24739,0.00766,0.00161678,0.00161678,0.00161678
147,6224.38,0.45904,0.32357,0.89167,0.0048,0.90898,0.80278,0.88337,0.69234,0.89723,0.74201,1.25441,0.00762,0.00161185,0.00161185,0.00161185
148,6271.23,0.49433,0.3342,0.90127,0.0054,0.92258,0.78239,0.87975,0.69019,0.90032,0.77053,1.24989,0.00793,0.0016069,0.0016069,0.0016069
149,6318.14,0.49664,0.34004,0.90833,0.00448,0.90848,0.81327,0.89074,0.69793,0.91317,0.74117,1.26035,0.00819,0.00160193,0.00160193,0.00160193
150,6365.22,0.49353,0.33805,0.90418,0.00569,0.88005,0.81464,0.88452,0.68802,0.90206,0.735,1.25133,0.00704,0.00159693,0.00159693,0.00159693
151,6411.87,0.47492,0.33998,0.88859,0.00436,0.88984,0.80952,0.88106,0.69739,0.88729,0.7404,1.24733,0.00714,0.00159191,0.00159191,0.00159191
152,6458.88,0.48344,0.33673,0.89521,0.00395,0.90956,0.80133,0.88558,0.69864,0.89516,0.74338,1.2384,0.00705,0.00158686,0.00158686,0.00158686
153,6505.78,0.48645,0.34234,0.90756,0.0049,0.88617,0.80696,0.87872,0.68498,0.89621,0.72573,1.23751,0.00723,0.0015818,0.0015818,0.0015818
154,6552.84,0.49397,0.34505,0.90319,0.00601,0.87701,0.82284,0.89182,0.69669,0.88963,0.73424,1.2277,0.0065,0.00157671,0.00157671,0.00157671
155,6599.61,0.487,0.33681,0.89122,0.00439,0.89307,0.80395,0.88315,0.69357,0.89167,0.71651,1.23967,0.00708,0.0015716,0.0015716,0.0015716
