epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
44,962.544,0.83282,0.60062,1.22735,0.01668,0.91128,0.80389,0.89211,0.66947,0.92253,0.71491,1.27835,0.00888,0.00185895,0.00185895,0.00185895
45,983.866,0.80406,0.55408,1.20642,0.01398,0.92313,0.81165,0.90203,0.68701,0.8917,0.68981,1.27681,0.00841,0.00185248,0.00185248,0.00185248
46,1005.91,0.81285,0.55441,1.20275,0.01475,0.9023,0.82281,0.89731,0.67286,0.91405,0.71981,1.29767,0.00835,0.00184588,0.00184588,0.00184588
47,1027.92,0.79767,0.54666,1.18381,0.01197,0.9065,0.82411,0.893,0.6703,0.90747,0.70551,1.27844,0.00891,0.00183915,0.00183915,0.00183915
48,1049.9,0.80003,0.55997,1.19264,0.01322,0.91535,0.82591,0.90088,0.68844,0.88846,0.70338,1.26718,0.0085,0.00183229,0.00183229,0.00183229
49,1071.13,0.79038,0.54275,1.19311,0.01374,0.91558,0.81208,0.89846,0.67982,0.89426,0.6879,1.25492,0.00846,0.0018253,0.0018253,0.0018253
50,1092.31,0.78383,0.53508,1.19021,0.01424,0.8891,0.82591,0.89367,0.67412,0.90066,0.68493,1.29585,0.00855,0.00181818,0.00181818,0.00181818
51,1112.91,0.80194,0.55536,1.18804,0.01529,0.92883,0.79521,0.8972,0.67363,0.90853,0.71445,1.26869,0.00778,0.00181093,0.00181093,0.00181093
52,1134.43,0.77809,0.55131,1.15814,0.01149,0.89349,0.829,0.89233,0.67338,0.91023,0.6912,1.26943,0.00836,0.00180355,0.00180355,0.00180355
53,1156.01,0.77179,0.53489,1.18801,0.01129,0.89452,0.82232,0.88173,0.66576,0.88459,0.69493,1.25005,0.00822,0.00179605,0.00179605,0.00179605
54,1177.2,0.75503,0.52409,1.16359,0.01267,0.91204,0.81764,0.90752,0.70476,0.87291,0.66751,1.22819,0.00875,0.00178843,0.00178843,0.00178843
55,1198.12,0.76169,0.52808,1.15912,0.01402,0.89188,0.82796,0.89968,0.69284,0.87145,0.68182,1.25346,0.00767,0.00178068,0.00178068,0.00178068
56,1219.1,0.75178,0.54483,1.14662,0.0125,0.89975,0.83103,0.89452,0.69315,0.88636,0.72311,1.2427,0.0088,0.00177281,0.00177281,0.00177281
57,1240.44,0.7718,0.54034,1.15675,0.01367,0.90413,0.8209,0.89327,0.67566,0.92244,0.71221,1.29797,0.0084,0.00176482,0.00176482,0.00176482
58,1262.66,0.74978,0.51582,1.14978,0.01108,0.91302,0.80645,0.89064,0.69349,0.86929,0.70992,1.24427,0.00775,0.00175671,0.00175671,0.00175671
59,1283.38,0.75365,0.51325,1.14781,0.01277,0.9337,0.79775,0.89413,0.67913,0.91101,0.72093,1.25632,0.00878,0.00174848,0.00174848,0.00174848
60,1304.53,0.75291,0.52786,1.1498,0.01386,0.91087,0.81106,0.89404,0.68719,0.88335,0.69126,1.26017,0.00859,0.00174014,0.00174014,0.00174014
61,1325.15,0.73327,0.50593,1.13304,0.01066,0.90666,0.8213,0.89718,0.6824,0.8919,0.69451,1.24316,0.00786,0.00173168,0.00173168,0.00173168
62,1345.94,0.74912,0.51831,1.15718,0.01237,0.91575,0.81157,0.90642,0.70065,0.86027,0.66049,1.24239,0.0078,0.00172311,0.00172311,0.00172311
63,1366.7,0.73794,0.50686,1.14738,0.01161,0.90044,0.82232,0.90025,0.69841,0.87253,0.6909,1.24026,0.00795,0.00171442,0.00171442,0.00171442
64,1387.41,0.74716,0.51629,1.16436,0.01158,0.90341,0.81413,0.89597,0.68028,0.89088,0.68461,1.26465,0.00874,0.00170562,0.00170562,0.00170562
65,1408.14,0.74272,0.50677,1.15569,0.01049,0.89269,0.82232,0.90315,0.69516,0.87083,0.6624,1.24349,0.0079,0.00169672,0.00169672,0.00169672
66,1428.79,0.71962,0.5034,1.1455,0.01195,0.91428,0.83014,0.89818,0.69308,0.87495,0.66535,1.25546,0.00794,0.0016877,0.0016877,0.0016877
67,1449.65,0.71632,0.50407,1.1461,0.01141,0.92089,0.80748,0.89148,0.68174,0.87652,0.70539,1.25219,0.0091,0.00167858,0.00167858,0.00167858
68,1470.41,0.71978,0.49647,1.13196,0.01259,0.91179,0.81511,0.88982,0.67539,0.88067,0.69867,1.23548,0.00789,0.00166935,0.00166935,0.00166935
69,1491.08,0.73154,0.50027,1.12844,0.01184,0.91066,0.80799,0.89575,0.68624,0.8814,0.68195,1.23572,0.00815,0.00166002,0.00166002,0.00166002
70,1512.3,0.71967,0.48385,1.13915,0.01044,0.91392,0.81925,0.8961,0.69462,0.87526,0.70232,1.23254,0.00837,0.00165059,0.00165059,0.00165059
71,1532.93,0.71069,0.49779,1.13264,0.01211,0.88751,0.8172,0.89363,0.69523,0.87313,0.69008,1.26744,0.00753,0.00164105,0.00164105,0.00164105
72,1553.67,0.71772,0.4885,1.13649,0.01053,0.91716,0.80543,0.89137,0.68892,0.86915,0.67135,1.26385,0.00817,0.00163141,0.00163141,0.00163141
73,1574.66,0.7071,0.49138,1.13092,0.0107,0.89368,0.81618,0.89415,0.68459,0.87196,0.70315,1.24299,0.00811,0.00162168,0.00162168,0.00162168
74,1595.76,0.71324,0.48353,1.11804,0.01217,0.87924,0.83973,0.89284,0.68085,0.86133,0.67429,1.23397,0.00745,0.00161185,0.00161185,0.00161185
75,1616.84,0.69754,0.4795,1.11027,0.00943,0.91365,0.82898,0.90815,0.70514,0.84892,0.66701,1.22695,0.00801,0.00160193,0.00160193,0.00160193
76,1638.14,0.69389,0.47543,1.11405,0.01099,0.90936,0.82488,0.88733,0.68212,0.85608,0.65861,1.23999,0.00762,0.00159191,0.00159191,0.00159191
77,1659.85,0.6992,0.47945,1.1211,0.01185,0.89482,0.83205,0.89958,0.69944,0.8599,0.68072,1.22074,0.00847,0.0015818,0.0015818,0.0015818
78,1680.51,0.69646,0.4834,1.11345,0.01079,0.89599,0.84127,0.8988,0.69273,0.86405,0.66693,1.22647,0.00804,0.0015716,0.0015716,0.0015716
79,1701.06,0.67569,0.47734,1.10252,0.01092,0.89375,0.8313,0.89459,0.70168,0.84226,0.66654,1.22388,0.0072,0.00156131,0.00156131,0.00156131
80,1722.13,0.67504,0.464,1.09812,0.01012,0.8762,0.83922,0.89798,0.69672,0.85766,0.67274,1.23912,0.00685,0.00155093,0.00155093,0.00155093
81,1743.21,0.68121,0.46773,1.0923,0.00993,0.90242,0.81311,0.89323,0.68381,0.87532,0.68848,1.2195,0.00754,0.00154047,0.00154047,0.00154047
82,1765.25,0.68348,0.46732,1.09631,0.01079,0.89002,0.82874,0.89223,0.69214,0.84676,0.68378,1.21753,0.00779,0.00152992,0.00152992,0.00152992
83,1788.6,0.67912,0.4653,1.08709,0.01086,0.91418,0.81055,0.88539,0.68566,0.85616,0.67545,1.23015,0.00706,0.0015193,0.0015193,0.0015193
84,1812.88,0.68571,0.46869,1.10299,0.01072,0.91598,0.81502,0.8915,0.68994,0.8597,0.68722,1.25204,0.00747,0.00150859,0.00150859,0.00150859
85,1835.41,0.68595,0.47153,1.09986,0.0115,0.90695,0.82348,0.89917,0.70781,0.85874,0.68044,1.23142,0.00756,0.0014978,0.0014978,0.0014978
86,1856.52,0.68221,0.46872,1.09571,0.01063,0.88776,0.82028,0.89383,0.69366,0.85795,0.70842,1.20844,0.00803,0.00148694,0.00148694,0.00148694
87,1877.52,0.68378,0.4645,1.11653,0.01067,0.90794,0.82312,0.88933,0.68871,0.86766,0.68938,1.22834,0.00709,0.001476,0.001476,0.001476
88,1898.47,0.67294,0.46907,1.09039,0.01143,0.8948,0.83257,0.89598,0.69227,0.85533,0.66388,1.19871,0.00758,0.00146498,0.00146498,0.00146498
89,1919.57,0.63654,0.45252,1.0603,0.01012,0.90417,0.83564,0.89582,0.69586,0.85114,0.67871,1.22421,0.00704,0.0014539,0.0014539,0.0014539
90,1940.51,0.64381,0.43996,1.08606,0.01001,0.91316,0.82914,0.89989,0.70617,0.86336,0.67055,1.22252,0.0079,0.00144274,0.00144274,0.00144274
91,1961.61,0.63854,0.43374,1.07557,0.01009,0.91328,0.83154,0.89599,0.70242,0.84911,0.65522,1.21377,0.00696,0.00143152,0.00143152,0.00143152
92,1982.45,0.63916,0.44196,1.0681,0.0105,0.91238,0.82644,0.90259,0.70277,0.84751,0.64074,1.23567,0.00703,0.00142023,0.00142023,0.00142023
93,2003.37,0.63971,0.44156,1.06371,0.01022,0.89715,0.83513,0.90481,0.71563,0.83498,0.66482,1.21524,0.00687,0.00140888,0.00140888,0.00140888
94,2024.63,0.63183,0.43448,1.0643,0.01039,0.91087,0.82158,0.89504,0.70275,0.84517,0.65614,1.21432,0.00651,0.00139746,0.00139746,0.00139746
95,2045.45,0.6479,0.45005,1.08311,0.00872,0.90406,0.82693,0.90167,0.70153,0.87052,0.67427,1.22312,0.00751,0.00138598,0.00138598,0.00138598
96,2066.39,0.64097,0.44485,1.06469,0.0105,0.92342,0.80877,0.90164,0.71077,0.86466,0.71856,1.22651,0.00752,0.00137444,0.00137444,0.00137444
97,2087.55,0.62423,0.44275,1.0571,0.01007,0.90318,0.83589,0.90045,0.70431,0.86116,0.67324,1.22651,0.00698,0.00136285,0.00136285,0.00136285
98,2109.56,0.62351,0.43396,1.06432,0.00972,0.9073,0.82232,0.8914,0.69657,0.87544,0.70626,1.23273,0.0076,0.0013512,0.0013512,0.0013512
99,2131.08,0.62117,0.43866,1.07044,0.00982,0.8978,0.83359,0.90425,0.71775,0.85792,0.70023,1.23276,0.00715,0.00133949,0.00133949,0.00133949
100,2152.72,0.62887,0.44011,1.06876,0.01004,0.89515,0.8306,0.89629,0.6973,0.86584,0.68791,1.23059,0.00745,0.00132773,0.00132773,0.00132773
101,2174.03,0.60965,0.42704,1.05144,0.00923,0.90989,0.8169,0.89825,0.70738,0.84739,0.68219,1.22391,0.00693,0.00131593,0.00131593,0.00131593
102,2194.69,0.61008,0.42087,1.06424,0.00956,0.90808,0.8341,0.89089,0.70403,0.84283,0.67238,1.22367,0.00636,0.00130407,0.00130407,0.00130407
103,2216.21,0.61109,0.4242,1.05988,0.00869,0.90005,0.8126,0.89518,0.70406,0.84564,0.70095,1.21692,0.00667,0.00129217,0.00129217,0.00129217
104,2237.83,0.62933,0.42835,1.06227,0.01088,0.90574,0.82693,0.88654,0.68987,0.85262,0.68759,1.21913,0.00713,0.00128022,0.00128022,0.00128022
105,2258.91,0.6054,0.42122,1.04554,0.00985,0.92115,0.82591,0.89932,0.71319,0.84104,0.67714,1.22277,0.00739,0.00126823,0.00126823,0.00126823
106,2279.71,0.60442,0.42623,1.06623,0.01062,0.88801,0.84041,0.90278,0.71178,0.84617,0.66981,1.22111,0.0072,0.0012562,0.0012562,0.0012562
107,2300.37,0.58443,0.41305,1.04564,0.00964,0.90182,0.82304,0.88977,0.69055,0.83409,0.67812,1.21297,0.00683,0.00124413,0.00124413,0.00124413
108,2322.1,0.59476,0.42057,1.05217,0.0104,0.89218,0.82847,0.89884,0.70856,0.85225,0.68986,1.2283,0.00671,0.00123203,0.00123203,0.00123203
109,2344.37,0.60287,0.4206,1.07684,0.01028,0.89401,0.82924,0.89601,0.71113,0.83045,0.67507,1.20905,0.0067,0.00121989,0.00121989,0.00121989
110,2366.34,0.58779,0.4091,1.05086,0.00861,0.91701,0.80906,0.8959,0.69964,0.84423,0.66342,1.21746,0.00666,0.00120771,0.00120771,0.00120771
111,2387.6,0.59757,0.4246,1.05119,0.00764,0.90923,0.82063,0.89501,0.69942,0.85639,0.71107,1.22927,0.00675,0.00119551,0.00119551,0.00119551
112,2408.21,0.58808,0.42021,1.03834,0.00827,0.90546,0.82232,0.88914,0.69364,0.84929,0.6877,1.23571,0.00696,0.00118327,0.00118327,0.00118327
113,2428.85,0.59663,0.42885,1.03997,0.00947,0.92364,0.80696,0.89573,0.7058,0.84534,0.68139,1.22833,0.00693,0.00117101,0.00117101,0.00117101
114,2449.49,0.58118,0.41069,1.04782,0.00918,0.90899,0.82386,0.90478,0.71451,0.84026,0.67683,1.21025,0.00691,0.00115872,0.00115872,0.00115872
115,2470.19,0.58213,0.4064,1.03996,0.0094,0.90443,0.82642,0.88993,0.69499,0.83847,0.67144,1.22002,0.00628,0.00114641,0.00114641,0.00114641
116,2490.79,0.58843,0.4143,1.04006,0.00867,0.92756,0.8172,0.88737,0.69133,0.84634,0.66633,1.21779,0.00657,0.00113408,0.00113408,0.00113408
117,2511.31,0.58448,0.41797,1.02154,0.00894,0.9221,0.82437,0.90003,0.7126,0.82378,0.65443,1.20253,0.00626,0.00112173,0.00112173,0.00112173
118,2532.34,0.56875,0.40294,1.02363,0.00891,0.90638,0.83666,0.89663,0.70305,0.85015,0.66105,1.22141,0.00684,0.00110936,0.00110936,0.00110936
119,2552.97,0.56063,0.39406,1.01982,0.00875,0.91197,0.81823,0.89104,0.70345,0.83743,0.69982,1.23018,0.00669,0.00109697,0.00109697,0.00109697
120,2573.48,0.56484,0.40086,1.02484,0.00828,0.92163,0.82492,0.90496,0.71889,0.82297,0.64802,1.20042,0.00658,0.00108457,0.00108457,0.00108457
121,2594.94,0.55758,0.39499,1.01944,0.00776,0.90334,0.82785,0.89676,0.69911,0.84176,0.66297,1.21044,0.00654,0.00107216,0.00107216,0.00107216
122,2616.65,0.55602,0.39304,1.04099,0.00737,0.91822,0.81464,0.89846,0.70706,0.83769,0.66351,1.21901,0.00652,0.00105974,0.00105974,0.00105974
123,2638.45,0.58441,0.40646,1.02604,0.00849,0.92772,0.80952,0.90312,0.71807,0.84588,0.6668,1.2114,0.0067,0.00104731,0.00104731,0.00104731
124,2660.14,0.5635,0.39337,1.03373,0.00924,0.89691,0.83205,0.89684,0.70128,0.85413,0.68737,1.23121,0.00699,0.00103488,0.00103488,0.00103488
125,2680.79,0.56052,0.39751,1.01058,0.00815,0.92448,0.81362,0.898,0.70832,0.84981,0.69751,1.22191,0.00708,0.00102244,0.00102244,0.00102244
126,2702.31,0.54066,0.37764,0.99941,0.00659,0.92364,0.82368,0.89856,0.71231,0.83414,0.67435,1.21624,0.00668,0.00101,0.00101,0.00101
127,2723.83,0.54912,0.39145,1.00659,0.00953,0.89451,0.83717,0.89823,0.71252,0.84463,0.71204,1.21869,0.00667,0.00099756,0.00099756,0.00099756
128,2745.45,0.54708,0.38857,1.01558,0.00784,0.92889,0.8172,0.8944,0.70818,0.83214,0.67683,1.22659,0.00639,0.000985121,0.000985121,0.000985121
129,2766.36,0.53555,0.38437,1.01709,0.00716,0.92939,0.81311,0.89571,0.70915,0.84301,0.66981,1.23071,0.00643,0.000972687,0.000972687,0.000972687
130,2788.54,0.54673,0.38623,1.01737,0.00794,0.91227,0.83063,0.90391,0.72244,0.82481,0.64909,1.22407,0.00661,0.000960258,0.000960258,0.000960258
131,2809.9,0.53511,0.38375,1.01922,0.00847,0.91311,0.82796,0.9014,0.71304,0.83486,0.66629,1.2102,0.00651,0.000947837,0.000947837,0.000947837
132,2831.54,0.54795,0.39309,1.01446,0.00784,0.91257,0.83372,0.89963,0.7166,0.82524,0.66784,1.2009,0.00639,0.000935426,0.000935426,0.000935426
133,2852.62,0.53123,0.38759,1.00729,0.00728,0.89798,0.83666,0.9019,0.71264,0.8279,0.66174,1.21192,0.00622,0.000923027,0.000923027,0.000923027
134,2873.99,0.52414,0.37234,0.99808,0.00708,0.90342,0.83257,0.90101,0.71561,0.84125,0.69241,1.21193,0.00672,0.000910642,0.000910642,0.000910642
135,2895.49,0.51455,0.38098,0.99599,0.00679,0.92675,0.82926,0.90997,0.72981,0.82042,0.65163,1.21186,0.00617,0.000898272,0.000898272,0.000898272
136,2916.74,0.53191,0.38334,1.00429,0.00846,0.90757,0.83205,0.89504,0.70682,0.83214,0.68452,1.20394,0.00652,0.00088592,0.00088592,0.00088592
137,2937.78,0.52779,0.37995,1.02099,0.0091,0.91619,0.82846,0.90428,0.72501,0.82011,0.68029,1.21016,0.0065,0.000873588,0.000873588,0.000873588
138,2958.96,0.53295,0.38281,1.01007,0.00768,0.923,0.81567,0.88733,0.70441,0.82735,0.66824,1.20832,0.00628,0.000861277,0.000861277,0.000861277
139,2980.28,0.51682,0.3694,0.99169,0.00767,0.89632,0.84383,0.90068,0.71492,0.81969,0.67737,1.20773,0.00642,0.000848989,0.000848989,0.000848989
140,3001.38,0.50739,0.36704,0.99437,0.00636,0.9168,0.83506,0.90393,0.72243,0.83494,0.69257,1.2246,0.00657,0.000836727,0.000836727,0.000836727
141,3022.77,0.50276,0.36678,0.9975,0.00785,0.90143,0.83359,0.89753,0.71496,0.83566,0.67239,1.22713,0.00623,0.000824492,0.000824492,0.000824492
142,3045.85,0.51195,0.3729,0.99229,0.00751,0.9166,0.82728,0.89873,0.71983,0.8193,0.67773,1.21295,0.00648,0.000812287,0.000812287,0.000812287
143,3069.12,0.51331,0.37064,1.00188,0.0083,0.90758,0.83717,0.90727,0.72348,0.83365,0.67378,1.22168,0.00658,0.000800113,0.000800113,0.000800113
144,3092.54,0.50409,0.36451,0.98296,0.00731,0.91554,0.82703,0.90265,0.72056,0.82481,0.68221,1.20652,0.00627,0.000787972,0.000787972,0.000787972
145,3115.38,0.5171,0.38518,0.99969,0.0077,0.91963,0.82609,0.90306,0.71675,0.83128,0.67817,1.2188,0.00632,0.000775866,0.000775866,0.000775866
146,3138.83,0.50656,0.37226,0.99159,0.00657,0.92984,0.81438,0.90682,0.72043,0.82996,0.68944,1.21324,0.0067,0.000763797,0.000763797,0.000763797
147,3162.64,0.48384,0.35849,0.98792,0.00727,0.92678,0.82959,0.90346,0.72664,0.81289,0.67387,1.20118,0.00623,0.000751767,0.000751767,0.000751767
148,3185.38,0.48847,0.35479,0.97985,0.00659,0.91598,0.82386,0.90126,0.71901,0.8263,0.69645,1.20902,0.00622,0.000739778,0.000739778,0.000739778
149,3208.84,0.49034,0.35319,0.97947,0.00621,0.9072,0.83308,0.90553,0.72514,0.82026,0.67773,1.21257,0.0061,0.000727831,0.000727831,0.000727831
150,3231.9,0.48438,0.35138,0.97958,0.00687,0.91146,0.83769,0.89984,0.71568,0.82465,0.64885,1.20958,0.00626,0.000715929,0.000715929,0.000715929
151,3255.69,0.49325,0.36525,0.98374,0.00727,0.90991,0.83261,0.90511,0.7182,0.82488,0.63788,1.21358,0.0062,0.000704073,0.000704073,0.000704073
152,3279.71,0.47363,0.34662,0.97899,0.00733,0.9063,0.83698,0.90266,0.72766,0.82347,0.68537,1.22189,0.00616,0.000692266,0.000692266,0.000692266
153,3303.54,0.48848,0.35348,0.9814,0.00656,0.9051,0.83995,0.90025,0.72053,0.82777,0.65383,1.22576,0.00636,0.000680509,0.000680509,0.000680509
154,3326.74,0.4945,0.36738,0.98851,0.00766,0.92814,0.82079,0.90105,0.71874,0.82904,0.68958,1.21375,0.0066,0.000668804,0.000668804,0.000668804
155,3349.81,0.46731,0.3484,0.96832,0.00649,0.90767,0.8341,0.89784,0.71786,0.82349,0.6906,1.22581,0.00616,0.000657152,0.000657152,0.000657152
156,3373.05,0.48202,0.35049,0.97833,0.00727,0.91623,0.82693,0.89741,0.72099,0.82301,0.68836,1.2265,0.00652,0.000645557,0.000645557,0.000645557
157,3393.79,0.47966,0.35426,0.98029,0.00517,0.92214,0.82488,0.89382,0.71749,0.82302,0.67535,1.22747,0.00598,0.000634019,0.000634019,0.000634019
158,3415.61,0.4889,0.35974,0.98523,0.00834,0.91837,0.82591,0.89703,0.71377,0.82364,0.68513,1.20768,0.00575,0.00062254,0.00062254,0.00062254
159,3437.71,0.45893,0.34222,0.9723,0.00645,0.91393,0.83154,0.90183,0.72257,0.82874,0.69659,1.21383,0.00583,0.000611123,0.000611123,0.000611123
160,3459.47,0.4674,0.34689,0.98204,0.00713,0.92168,0.82546,0.89896,0.71989,0.82122,0.67825,1.1974,0.00578,0.000599768,0.000599768,0.000599768
161,3481.31,0.45806,0.34128,0.96848,0.00634,0.926,0.81823,0.89882,0.72394,0.81666,0.69292,1.20871,0.00581,0.000588479,0.000588479,0.000588479
162,3503.13,0.46739,0.34493,0.97219,0.00742,0.92378,0.82591,0.89928,0.71885,0.81871,0.68432,1.21782,0.00583,0.000577255,0.000577255,0.000577255
