epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
158,2443.89,0.9088,0.7178,1.34239,0.0233,0.87671,0.7107,0.83103,0.61175,0.97375,0.83184,1.34645,0.01238,0.00116926,0.00116926,0.00116926
159,2459.5,0.90719,0.70095,1.3365,0.02309,0.88876,0.70865,0.83295,0.61424,0.96144,0.80183,1.34859,0.01093,0.00116048,0.00116048,0.00116048
160,2474.72,0.94029,0.76318,1.37303,0.02679,0.83439,0.73118,0.82502,0.60339,0.97535,0.82714,1.35537,0.01181,0.00115169,0.00115169,0.00115169
161,2490.13,0.89447,0.71574,1.33795,0.02201,0.86286,0.73221,0.83386,0.62041,0.95477,0.79233,1.34758,0.01153,0.00114289,0.00114289,0.00114289
162,2505.47,0.90232,0.70853,1.34146,0.0235,0.85454,0.72657,0.82984,0.60715,0.95938,0.80313,1.34383,0.01086,0.00113408,0.00113408,0.00113408
163,2520.95,0.92774,0.73809,1.36932,0.02321,0.86391,0.72043,0.83089,0.60979,0.9763,0.81571,1.35788,0.01173,0.00112526,0.00112526,0.00112526
164,2536.22,0.92348,0.74939,1.36535,0.02488,0.86473,0.70763,0.82909,0.6146,0.95393,0.81317,1.33944,0.01134,0.00111643,0.00111643,0.00111643
165,2551.59,0.90142,0.71445,1.35329,0.02058,0.8935,0.69159,0.82581,0.61049,0.97265,0.81353,1.37006,0.01235,0.00110759,0.00110759,0.00110759
166,2566.8,0.92169,0.74848,1.36429,0.02539,0.85791,0.72094,0.82996,0.61364,0.95811,0.80847,1.35105,0.01119,0.00109874,0.00109874,0.00109874
167,2582.26,0.91243,0.7179,1.34162,0.0217,0.86723,0.71905,0.82774,0.61299,0.9548,0.80714,1.33893,0.01141,0.00108989,0.00108989,0.00108989
168,2597.54,0.91534,0.72926,1.32544,0.0219,0.89053,0.71275,0.82645,0.61458,0.95783,0.81342,1.34593,0.01171,0.00108103,0.00108103,0.00108103
169,2612.85,0.92089,0.71662,1.355,0.02484,0.88783,0.71429,0.83492,0.61899,0.95089,0.79198,1.33604,0.01149,0.00107216,0.00107216,0.00107216
170,2628.1,0.91554,0.73534,1.35048,0.02397,0.86848,0.72453,0.8366,0.62502,0.9552,0.79695,1.33239,0.01115,0.00106329,0.00106329,0.00106329
171,2643.49,0.90994,0.71322,1.35298,0.02322,0.86279,0.71798,0.82842,0.61229,0.95085,0.8105,1.32902,0.01117,0.00105442,0.00105442,0.00105442
172,2659.06,0.89138,0.68798,1.32964,0.02151,0.87437,0.71685,0.8376,0.62283,0.96282,0.79141,1.35145,0.01192,0.00104554,0.00104554,0.00104554
173,2674.42,0.8805,0.67824,1.31975,0.02298,0.87699,0.70865,0.82996,0.61655,0.95542,0.80063,1.352,0.01167,0.00103666,0.00103666,0.00103666
174,2689.9,0.88456,0.68375,1.32991,0.02247,0.8826,0.71216,0.83051,0.6174,0.9511,0.79534,1.34331,0.012,0.00102777,0.00102777,0.00102777
175,2705.08,0.88073,0.68407,1.31885,0.02113,0.8698,0.71833,0.823,0.60746,0.95845,0.80983,1.34529,0.01208,0.00101889,0.00101889,0.00101889
176,2720.69,0.87529,0.69659,1.3338,0.0222,0.84933,0.736,0.83403,0.61666,0.95213,0.79507,1.33761,0.01101,0.00101,0.00101,0.00101
177,2735.85,0.89189,0.71257,1.33728,0.02206,0.87315,0.72453,0.82902,0.61762,0.94808,0.79741,1.33894,0.01144,0.00100111,0.00100111,0.00100111
178,2751.32,0.88107,0.69423,1.33831,0.02382,0.85965,0.73389,0.83913,0.62145,0.95905,0.79562,1.33218,0.01257,0.000992229,0.000992229,0.000992229
179,2766.41,0.88911,0.69559,1.3283,0.01998,0.85344,0.73016,0.83188,0.61819,0.95576,0.79418,1.33978,0.01161,0.000983345,0.000983345,0.000983345
180,2781.97,0.89888,0.70482,1.33601,0.02565,0.88904,0.71794,0.83816,0.61739,0.96006,0.80269,1.33597,0.01158,0.000974463,0.000974463,0.000974463
181,2797.28,0.88227,0.69942,1.32176,0.02267,0.89083,0.71121,0.83573,0.6206,0.95301,0.79499,1.33987,0.01157,0.000965584,0.000965584,0.000965584
182,2812.69,0.87311,0.67888,1.32671,0.02471,0.88536,0.72709,0.83958,0.62853,0.94728,0.7891,1.33308,0.01203,0.000956708,0.000956708,0.000956708
183,2827.83,0.8917,0.6903,1.3306,0.02556,0.90237,0.70044,0.83744,0.62032,0.96428,0.79846,1.33872,0.01167,0.000947837,0.000947837,0.000947837
184,2843.39,0.88919,0.6816,1.31814,0.02398,0.87655,0.72351,0.84581,0.63169,0.93837,0.78871,1.31753,0.01056,0.000938971,0.000938971,0.000938971
185,2858.65,0.89303,0.71918,1.32545,0.02293,0.88681,0.71173,0.84162,0.63316,0.94698,0.7948,1.32566,0.01089,0.000930111,0.000930111,0.000930111
186,2874.29,0.89919,0.71148,1.3298,0.02183,0.86834,0.73528,0.8445,0.62871,0.94317,0.78877,1.3204,0.01093,0.000921257,0.000921257,0.000921257
187,2889.38,0.87103,0.68526,1.32618,0.02362,0.8914,0.71026,0.83844,0.6256,0.93747,0.79233,1.32542,0.01067,0.00091241,0.00091241,0.00091241
188,2904.91,0.87761,0.68046,1.3026,0.02255,0.89854,0.70917,0.83357,0.62568,0.94135,0.78645,1.32685,0.01081,0.000903571,0.000903571,0.000903571
189,2920.06,0.86031,0.6713,1.30635,0.02081,0.87003,0.73695,0.83901,0.62715,0.9396,0.7936,1.3405,0.01155,0.000894741,0.000894741,0.000894741
190,2935.65,0.86254,0.68164,1.31609,0.0212,0.87493,0.73073,0.83937,0.63083,0.93996,0.7658,1.33519,0.01017,0.00088592,0.00088592,0.00088592
191,2950.88,0.87852,0.68459,1.3401,0.02249,0.87703,0.72675,0.84232,0.62652,0.94845,0.787,1.32643,0.01059,0.000877109,0.000877109,0.000877109
192,2966.36,0.89919,0.687,1.32862,0.02555,0.89011,0.72401,0.83578,0.6257,0.94415,0.79019,1.33168,0.01155,0.000868309,0.000868309,0.000868309
193,2981.34,0.862,0.66716,1.29289,0.02248,0.86487,0.71582,0.83079,0.62499,0.94678,0.8213,1.32019,0.01135,0.00085952,0.00085952,0.00085952
194,2996.97,0.87875,0.68604,1.31813,0.0211,0.88628,0.71531,0.83529,0.62597,0.93936,0.78806,1.33078,0.01127,0.000850743,0.000850743,0.000850743
195,3012.23,0.87913,0.67889,1.30854,0.02499,0.87282,0.73093,0.84518,0.63569,0.9454,0.78088,1.32429,0.01101,0.000841979,0.000841979,0.000841979
196,3027.82,0.86325,0.67842,1.2984,0.02105,0.88332,0.72555,0.83296,0.62495,0.93347,0.78141,1.31713,0.01035,0.000833229,0.000833229,0.000833229
197,3042.96,0.83548,0.6422,1.28144,0.02013,0.88603,0.71889,0.83514,0.62533,0.94788,0.78875,1.3192,0.01116,0.000824492,0.000824492,0.000824492
198,3058.41,0.86133,0.66867,1.30645,0.02164,0.86921,0.73323,0.8387,0.63095,0.93277,0.77605,1.32185,0.01022,0.000815771,0.000815771,0.000815771
199,3073.41,0.86772,0.66365,1.2945,0.02358,0.85245,0.74245,0.84095,0.63552,0.94397,0.79285,1.3187,0.0107,0.000807066,0.000807066,0.000807066
200,3088.83,0.85655,0.65532,1.27858,0.02159,0.88865,0.71102,0.8394,0.62662,0.94341,0.7839,1.32433,0.01136,0.000798376,0.000798376,0.000798376
201,3103.84,0.84541,0.6389,1.28579,0.02026,0.88403,0.72596,0.83903,0.62665,0.94526,0.78478,1.32712,0.01092,0.000789704,0.000789704,0.000789704
202,3119.14,0.85713,0.66629,1.30439,0.02205,0.88385,0.7286,0.84444,0.63251,0.93461,0.76325,1.31218,0.0111,0.00078105,0.00078105,0.00078105
203,3134.22,0.84307,0.64318,1.30189,0.02047,0.88618,0.7276,0.84494,0.63287,0.93056,0.77163,1.3145,0.01059,0.000772414,0.000772414,0.000772414
204,3149.82,0.85545,0.64836,1.31824,0.02332,0.89199,0.72307,0.84533,0.63612,0.93547,0.77394,1.32991,0.01124,0.000763797,0.000763797,0.000763797
205,3164.93,0.84495,0.64057,1.30908,0.02021,0.8708,0.72401,0.826,0.61539,0.94494,0.79209,1.33135,0.01107,0.0007552,0.0007552,0.0007552
206,3180.28,0.85594,0.64284,1.2937,0.02247,0.86924,0.73221,0.83373,0.62358,0.94616,0.79769,1.32881,0.01167,0.000746624,0.000746624,0.000746624
207,3195.4,0.83584,0.63013,1.2744,0.01971,0.89566,0.69888,0.82997,0.62071,0.93569,0.77614,1.33405,0.01052,0.000738068,0.000738068,0.000738068
208,3210.89,0.8356,0.64086,1.27761,0.02073,0.89891,0.71121,0.84296,0.63882,0.93224,0.7823,1.31658,0.0104,0.000729535,0.000729535,0.000729535
209,3226.02,0.85216,0.64456,1.30528,0.02109,0.89549,0.70763,0.8344,0.62636,0.9374,0.77299,1.32329,0.01078,0.000721024,0.000721024,0.000721024
210,3241.36,0.85827,0.65179,1.28666,0.02094,0.87997,0.7276,0.84026,0.63562,0.92521,0.78672,1.31584,0.01088,0.000712537,0.000712537,0.000712537
211,3256.52,0.82629,0.6261,1.29338,0.02008,0.89723,0.7242,0.84146,0.64307,0.91772,0.79064,1.31881,0.0108,0.000704073,0.000704073,0.000704073
212,3271.87,0.83217,0.6482,1.28564,0.02034,0.90979,0.70353,0.84212,0.6359,0.91755,0.79122,1.30154,0.01053,0.000695634,0.000695634,0.000695634
213,3287.16,0.8368,0.63756,1.28681,0.02218,0.90211,0.71941,0.84428,0.63832,0.92879,0.77456,1.32547,0.01082,0.000687221,0.000687221,0.000687221
214,3302.45,0.8434,0.62632,1.28522,0.0201,0.88396,0.7235,0.84433,0.63778,0.92814,0.77913,1.3177,0.01055,0.000678833,0.000678833,0.000678833
215,3317.73,0.81099,0.60448,1.26426,0.01931,0.86952,0.73704,0.83902,0.63188,0.92947,0.76766,1.31135,0.0109,0.000670472,0.000670472,0.000670472
216,3332.93,0.81651,0.59555,1.25554,0.02136,0.90179,0.71633,0.84272,0.63696,0.92534,0.77607,1.30816,0.00999,0.000662139,0.000662139,0.000662139
217,3348.23,0.84062,0.64223,1.27463,0.02055,0.88408,0.73016,0.84501,0.63766,0.93232,0.76614,1.31275,0.01058,0.000653833,0.000653833,0.000653833
218,3363.5,0.82415,0.61895,1.26151,0.02014,0.89432,0.7193,0.83959,0.62942,0.92794,0.78566,1.32122,0.01002,0.000645557,0.000645557,0.000645557
219,3378.82,0.82453,0.61945,1.28118,0.02001,0.8834,0.73118,0.84454,0.6361,0.93217,0.77499,1.33305,0.01021,0.000637309,0.000637309,0.000637309
220,3393.95,0.81538,0.62093,1.26173,0.01973,0.90454,0.71808,0.84865,0.64048,0.92307,0.76904,1.31751,0.01017,0.000629092,0.000629092,0.000629092
221,3409.39,0.80998,0.60778,1.25413,0.02116,0.87491,0.73835,0.84436,0.63636,0.93135,0.77535,1.31785,0.01084,0.000620905,0.000620905,0.000620905
222,3424.58,0.82214,0.62352,1.27366,0.02265,0.89161,0.72043,0.8428,0.63434,0.91761,0.76085,1.31677,0.00981,0.00061275,0.00061275,0.00061275
223,3440.03,0.80948,0.61678,1.26399,0.01987,0.89247,0.72243,0.84314,0.63349,0.92363,0.77639,1.31733,0.0101,0.000604627,0.000604627,0.000604627
224,3455.17,0.80987,0.62319,1.25357,0.01956,0.89684,0.7148,0.84203,0.63665,0.92131,0.77344,1.31304,0.00987,0.000596536,0.000596536,0.000596536
225,3470.56,0.80266,0.6165,1.26393,0.01867,0.89503,0.7116,0.83538,0.62855,0.93097,0.78327,1.32681,0.01047,0.000588479,0.000588479,0.000588479
226,3485.54,0.8173,0.62513,1.27802,0.02036,0.90921,0.71278,0.84193,0.63729,0.9292,0.76426,1.32152,0.0106,0.000580455,0.000580455,0.000580455
227,3501.02,0.80368,0.6095,1.26368,0.01941,0.87114,0.7363,0.84073,0.64014,0.92106,0.79574,1.31006,0.01039,0.000572466,0.000572466,0.000572466
228,3516.11,0.79102,0.59572,1.24425,0.01811,0.88643,0.72338,0.83792,0.63252,0.92682,0.76426,1.32122,0.01055,0.000564513,0.000564513,0.000564513
229,3531.54,0.80351,0.6084,1.26945,0.01815,0.89364,0.71846,0.84055,0.63823,0.92118,0.78395,1.31277,0.01036,0.000556595,0.000556595,0.000556595
230,3546.71,0.81297,0.63091,1.27267,0.0203,0.8984,0.72197,0.84353,0.63951,0.92526,0.7705,1.31316,0.01027,0.000548714,0.000548714,0.000548714
231,3562.13,0.79626,0.59821,1.24643,0.0188,0.88669,0.72521,0.83865,0.62685,0.92904,0.76369,1.31899,0.01057,0.00054087,0.00054087,0.00054087
232,3577.36,0.80337,0.60511,1.25205,0.01943,0.89656,0.72343,0.84933,0.64578,0.91797,0.75856,1.31332,0.01025,0.000533064,0.000533064,0.000533064
233,3592.8,0.81041,0.62686,1.25942,0.02081,0.90732,0.7168,0.85019,0.64627,0.91928,0.77196,1.30902,0.01015,0.000525296,0.000525296,0.000525296
234,3607.86,0.80426,0.60711,1.26715,0.02185,0.90022,0.71603,0.84721,0.64046,0.91871,0.76211,1.30632,0.01051,0.000517567,0.000517567,0.000517567
235,3623.3,0.81047,0.6191,1.25071,0.02117,0.88871,0.72965,0.84838,0.63776,0.91912,0.75019,1.30469,0.01047,0.000509878,0.000509878,0.000509878
236,3638.33,0.79262,0.58775,1.23993,0.01726,0.90363,0.71736,0.84927,0.64214,0.9223,0.76787,1.31489,0.01029,0.00050223,0.00050223,0.00050223
237,3653.95,0.81319,0.6144,1.26748,0.02158,0.88325,0.73118,0.8418,0.63455,0.92169,0.7597,1.31945,0.01014,0.000494622,0.000494622,0.000494622
238,3668.98,0.78771,0.58933,1.22522,0.01801,0.91843,0.70911,0.84645,0.64033,0.91598,0.76463,1.30651,0.01021,0.000487056,0.000487056,0.000487056
239,3684.47,0.79185,0.59903,1.24021,0.02139,0.89095,0.7276,0.84521,0.63939,0.91922,0.77928,1.31035,0.01019,0.000479531,0.000479531,0.000479531
240,3699.5,0.79137,0.58767,1.25045,0.01954,0.87591,0.73579,0.84975,0.64291,0.92858,0.77945,1.32595,0.01053,0.00047205,0.00047205,0.00047205
241,3715.04,0.80635,0.60705,1.26911,0.01904,0.89582,0.72709,0.848,0.64515,0.91645,0.7832,1.3096,0.00988,0.000464612,0.000464612,0.000464612
242,3730.18,0.78794,0.59011,1.24265,0.0184,0.88691,0.74142,0.84724,0.64376,0.914,0.75446,1.31757,0.01027,0.000457218,0.000457218,0.000457218
243,3745.66,0.78185,0.57739,1.22945,0.01736,0.88327,0.72504,0.84175,0.63469,0.91497,0.75659,1.30808,0.01011,0.000449868,0.000449868,0.000449868
244,3760.58,0.77759,0.58782,1.22322,0.01737,0.87937,0.73272,0.84638,0.64296,0.91177,0.76543,1.30388,0.01004,0.000442564,0.000442564,0.000442564
245,3775.99,0.7973,0.59053,1.235,0.01936,0.87585,0.73835,0.84836,0.64604,0.91557,0.76165,1.31663,0.01024,0.000435305,0.000435305,0.000435305
246,3790.95,0.79015,0.59603,1.24429,0.02018,0.90743,0.71633,0.84218,0.63833,0.92192,0.77588,1.33461,0.01051,0.000428093,0.000428093,0.000428093
247,3806.27,0.77357,0.5832,1.24497,0.018,0.87722,0.73535,0.84184,0.64117,0.91053,0.76921,1.31765,0.01014,0.000420927,0.000420927,0.000420927
248,3820.93,0.78988,0.58984,1.23203,0.02029,0.89963,0.72197,0.84514,0.63726,0.91246,0.76404,1.31427,0.0103,0.000413809,0.000413809,0.000413809
249,3836.11,0.79077,0.59963,1.24042,0.01968,0.92974,0.70097,0.84389,0.64195,0.91457,0.78128,1.3152,0.01028,0.000406739,0.000406739,0.000406739
250,3850.83,0.76708,0.5813,1.22277,0.01758,0.91283,0.71326,0.84625,0.64541,0.91537,0.77821,1.31463,0.0104,0.000399717,0.000399717,0.000399717
251,3865.99,0.81326,0.60685,1.2568,0.01982,0.91309,0.70712,0.84621,0.64006,0.92741,0.76987,1.32615,0.01076,0.000392745,0.000392745,0.000392745
252,3880.67,0.7754,0.57085,1.23025,0.01788,0.8716,0.73323,0.84486,0.64069,0.91036,0.76623,1.32386,0.01012,0.000385823,0.000385823,0.000385823
253,3895.84,0.7973,0.59106,1.25815,0.02057,0.89558,0.72022,0.84221,0.63764,0.91784,0.76948,1.31974,0.0099,0.00037895,0.00037895,0.00037895
254,3910.47,0.78618,0.60311,1.24658,0.01889,0.90557,0.71694,0.8431,0.63826,0.91201,0.75953,1.31684,0.01,0.000372129,0.000372129,0.000372129
255,3925.48,0.78165,0.58113,1.22458,0.0175,0.88874,0.72453,0.84787,0.64946,0.91488,0.78414,1.31016,0.01023,0.000365359,0.000365359,0.000365359
256,3940.13,0.78944,0.59371,1.2328,0.01941,0.87473,0.73477,0.84392,0.64378,0.91018,0.75673,1.31109,0.00992,0.000358641,0.000358641,0.000358641
257,3955.84,0.78014,0.5902,1.22788,0.01901,0.90167,0.71582,0.84398,0.64197,0.91424,0.77271,1.30999,0.00992,0.000351975,0.000351975,0.000351975
258,3971.19,0.76825,0.57202,1.2255,0.01841,0.87928,0.72913,0.84908,0.64916,0.91324,0.77246,1.31519,0.00983,0.000345362,0.000345362,0.000345362
259,3987.03,0.78064,0.58187,1.24051,0.02015,0.90555,0.71787,0.84841,0.64684,0.91495,0.76755,1.30933,0.00981,0.000338803,0.000338803,0.000338803
260,4002.47,0.77378,0.56509,1.23193,0.01956,0.89424,0.72304,0.84749,0.64485,0.91247,0.7636,1.3101,0.00972,0.000332298,0.000332298,0.000332298
261,4018.45,0.78825,0.58918,1.25763,0.02068,0.87612,0.73149,0.84638,0.6419,0.91172,0.76452,1.31555,0.0095,0.000325848,0.000325848,0.000325848
262,4033.84,0.77116,0.58038,1.22032,0.01975,0.8969,0.71633,0.84654,0.64516,0.91266,0.77168,1.30946,0.00989,0.000319453,0.000319453,0.000319453
263,4049.6,0.791,0.58542,1.23831,0.02051,0.88616,0.7235,0.84315,0.64269,0.91464,0.7671,1.31531,0.01009,0.000313113,0.000313113,0.000313113
264,4065.01,0.77442,0.58679,1.22749,0.0167,0.86297,0.74142,0.84623,0.64846,0.90552,0.76166,1.30362,0.01016,0.00030683,0.00030683,0.00030683
265,4080.65,0.76453,0.57961,1.23063,0.02038,0.8852,0.72504,0.84489,0.6449,0.91152,0.77193,1.31068,0.00992,0.000300603,0.000300603,0.000300603
266,4096.26,0.77311,0.5696,1.21383,0.01766,0.90292,0.71736,0.84416,0.63998,0.9171,0.7727,1.317,0.01008,0.000294433,0.000294433,0.000294433
267,4112.05,0.76711,0.57402,1.23391,0.01929,0.88215,0.72606,0.84236,0.64292,0.90492,0.76127,1.30353,0.00994,0.000288321,0.000288321,0.000288321
268,4127.6,0.77225,0.58223,1.22191,0.01871,0.9093,0.71352,0.84379,0.64446,0.90828,0.77999,1.30851,0.01023,0.000282267,0.000282267,0.000282267
269,4143.27,0.77109,0.57772,1.21673,0.01858,0.89266,0.73243,0.84683,0.6448,0.91242,0.76334,1.3155,0.01019,0.000276272,0.000276272,0.000276272
270,4158.87,0.77012,0.5827,1.23508,0.01851,0.88913,0.72453,0.84415,0.64336,0.90804,0.76154,1.31006,0.00993,0.000270336,0.000270336,0.000270336
271,4174.48,0.7477,0.57089,1.20515,0.01762,0.88097,0.72965,0.84413,0.64546,0.91479,0.77353,1.31547,0.00989,0.000264459,0.000264459,0.000264459
272,4190.14,0.74586,0.55115,1.19986,0.01766,0.87698,0.73371,0.8481,0.64992,0.91517,0.77857,1.31605,0.01008,0.000258643,0.000258643,0.000258643
273,4205.59,0.78012,0.58642,1.23348,0.02,0.89417,0.72197,0.84146,0.63711,0.91873,0.76751,1.31328,0.0096,0.000252887,0.000252887,0.000252887
274,4221.45,0.75376,0.56236,1.21287,0.01855,0.91947,0.70158,0.84424,0.64339,0.91308,0.76769,1.31684,0.00997,0.000247192,0.000247192,0.000247192
275,4236.87,0.79537,0.59618,1.25701,0.0203,0.89188,0.72647,0.84479,0.64227,0.91137,0.76197,1.31845,0.01003,0.000241558,0.000241558,0.000241558
276,4253.82,0.75033,0.57619,1.21763,0.01837,0.89468,0.72606,0.84379,0.64415,0.90945,0.75896,1.3134,0.01003,0.000235987,0.000235987,0.000235987
277,4269.85,0.75931,0.5683,1.22421,0.01946,0.90842,0.71111,0.84614,0.64559,0.91289,0.75836,1.31835,0.00973,0.000230478,0.000230478,0.000230478
278,4285.8,0.75486,0.55691,1.21942,0.01655,0.87475,0.72709,0.84241,0.64611,0.90888,0.76939,1.30909,0.01002,0.000225031,0.000225031,0.000225031
279,4301.15,0.75968,0.56534,1.19832,0.02024,0.89792,0.71736,0.84117,0.63866,0.91461,0.77008,1.31202,0.01004,0.000219648,0.000219648,0.000219648
280,4317.35,0.75343,0.56511,1.21725,0.01894,0.88957,0.72179,0.84369,0.6455,0.91309,0.78174,1.31323,0.01,0.000214329,0.000214329,0.000214329
281,4333.27,0.75714,0.56593,1.22429,0.01757,0.8924,0.72194,0.84437,0.64385,0.91042,0.77216,1.31219,0.00989,0.000209073,0.000209073,0.000209073
282,4349.19,0.74901,0.56288,1.19471,0.0167,0.88226,0.73374,0.84705,0.64772,0.9101,0.76335,1.31463,0.00974,0.000203882,0.000203882,0.000203882
283,4364.45,0.75746,0.56659,1.2167,0.0178,0.90996,0.71326,0.8453,0.64688,0.9054,0.7703,1.31364,0.00978,0.000198756,0.000198756,0.000198756
284,4380.07,0.73285,0.53496,1.1948,0.01594,0.90686,0.7129,0.84549,0.65012,0.9047,0.77099,1.31048,0.00969,0.000193696,0.000193696,0.000193696
285,4395.32,0.74477,0.56199,1.19737,0.01808,0.8948,0.72297,0.84292,0.64164,0.91654,0.78248,1.31568,0.00984,0.000188701,0.000188701,0.000188701
286,4410.77,0.74601,0.55314,1.21399,0.01778,0.87407,0.7445,0.84739,0.64821,0.90832,0.77065,1.30942,0.00982,0.000183772,0.000183772,0.000183772
287,4425.78,0.74318,0.54532,1.20738,0.01859,0.8694,0.73969,0.84418,0.64708,0.91267,0.77707,1.31117,0.00993,0.00017891,0.00017891,0.00017891
288,4441.09,0.73812,0.54995,1.18673,0.01789,0.89721,0.72404,0.84676,0.64284,0.91419,0.76338,1.3133,0.00989,0.000174115,0.000174115,0.000174115
289,4456.45,0.73723,0.55453,1.20071,0.01695,0.89311,0.7273,0.84867,0.65051,0.90907,0.76102,1.31178,0.00987,0.000169388,0.000169388,0.000169388
290,4472.75,0.72526,0.54716,1.19647,0.01742,0.88808,0.72965,0.84778,0.65126,0.90537,0.76538,1.31212,0.00987,0.000164728,0.000164728,0.000164728
291,4488.3,0.74007,0.55455,1.20822,0.01678,0.86895,0.73784,0.84395,0.64341,0.90927,0.76244,1.31428,0.01002,0.000160136,0.000160136,0.000160136
292,4505.01,0.75242,0.56021,1.21331,0.01865,0.90248,0.71551,0.84458,0.64801,0.90859,0.77677,1.31112,0.01026,0.000155612,0.000155612,0.000155612
293,4521.55,0.73892,0.54349,1.20261,0.01805,0.88948,0.7253,0.84378,0.64563,0.90979,0.773,1.31463,0.01025,0.000151158,0.000151158,0.000151158
294,4538.12,0.7654,0.56595,1.23093,0.01976,0.88618,0.73118,0.84489,0.64725,0.90787,0.75973,1.3119,0.01019,0.000146772,0.000146772,0.000146772
295,4554.44,0.74446,0.5474,1.20471,0.01857,0.89003,0.7252,0.84587,0.64769,0.91257,0.7645,1.3119,0.00975,0.000142456,0.000142456,0.000142456
296,4570.88,0.73501,0.54812,1.20028,0.01866,0.88919,0.73133,0.84605,0.6474,0.90773,0.76226,1.31033,0.00975,0.00013821,0.00013821,0.00013821
297,4586.85,0.73243,0.5283,1.20297,0.01904,0.88399,0.73374,0.84635,0.64826,0.90668,0.76757,1.30711,0.00974,0.000134035,0.000134035,0.000134035
298,4602.26,0.74994,0.57165,1.20535,0.01976,0.89023,0.7267,0.84504,0.64607,0.91037,0.76038,1.3056,0.00982,0.00012993,0.00012993,0.00012993
299,4618.3,0.74935,0.56009,1.21558,0.0183,0.8934,0.72949,0.84771,0.64873,0.91319,0.77239,1.30458,0.00975,0.000125895,0.000125895,0.000125895
300,4633.56,0.73232,0.55449,1.20067,0.01766,0.88908,0.73055,0.84503,0.64921,0.90532,0.76047,1.30661,0.00971,0.000121932,0.000121932,0.000121932
301,4649.3,0.73952,0.56168,1.19147,0.01803,0.88379,0.73118,0.84455,0.64936,0.90258,0.7626,1.30239,0.00976,0.000118041,0.000118041,0.000118041
302,4664.53,0.7233,0.53665,1.19534,0.01655,0.87795,0.73784,0.84382,0.64677,0.90683,0.76598,1.31068,0.00984,0.000114221,0.000114221,0.000114221
303,4680.52,0.74442,0.56132,1.19206,0.01699,0.88246,0.7381,0.84634,0.64752,0.90871,0.76503,1.3098,0.00969,0.000110474,0.000110474,0.000110474
304,4695.75,0.73033,0.54446,1.1915,0.01847,0.89937,0.73223,0.84566,0.64939,0.9025,0.76676,1.31061,0.00967,0.000106799,0.000106799,0.000106799
305,4711.88,0.75253,0.56207,1.23333,0.01844,0.89625,0.72606,0.84486,0.64633,0.90668,0.76468,1.31362,0.00971,0.000103197,0.000103197,0.000103197
306,4727.29,0.7363,0.56296,1.21318,0.01903,0.88379,0.73425,0.847,0.64739,0.91076,0.7658,1.31329,0.00973,9.96675e-05,9.96675e-05,9.96675e-05
307,4742.64,0.73925,0.559,1.20834,0.01563,0.90186,0.72464,0.8477,0.64991,0.9082,0.76295,1.31221,0.00969,9.62117e-05,9.62117e-05,9.62117e-05
308,4757.96,0.72577,0.53641,1.19323,0.01709,0.87346,0.7422,0.84612,0.64819,0.90642,0.76513,1.30926,0.00971,9.28296e-05,9.28296e-05,9.28296e-05
309,4773.22,0.70889,0.52352,1.17476,0.01719,0.87697,0.73723,0.84552,0.64904,0.90976,0.76857,1.30967,0.00974,8.95213e-05,8.95213e-05,8.95213e-05
310,4788.14,0.72509,0.54013,1.18244,0.01785,0.87549,0.74142,0.84333,0.64674,0.90611,0.76421,1.31166,0.00987,8.62872e-05,8.62872e-05,8.62872e-05
311,4803.47,0.73856,0.55211,1.19585,0.01847,0.89574,0.72555,0.84574,0.65081,0.90801,0.77348,1.31049,0.00979,8.31275e-05,8.31275e-05,8.31275e-05
312,4818.48,0.73353,0.54925,1.20916,0.01616,0.89509,0.72959,0.84553,0.64447,0.91033,0.75997,1.31029,0.0098,8.00425e-05,8.00425e-05,8.00425e-05
313,4833.84,0.7385,0.55658,1.19349,0.01601,0.89995,0.72606,0.84531,0.64748,0.9099,0.76605,1.30919,0.00983,7.70324e-05,7.70324e-05,7.70324e-05
314,4848.81,0.72882,0.55113,1.20235,0.01816,0.8852,0.73835,0.84587,0.64683,0.90733,0.76146,1.30896,0.00972,7.40975e-05,7.40975e-05,7.40975e-05
315,4864.47,0.73509,0.54863,1.19522,0.01722,0.88613,0.73317,0.84712,0.64946,0.90906,0.76878,1.31113,0.00965,7.12379e-05,7.12379e-05,7.12379e-05
316,4880.72,0.73459,0.54683,1.20235,0.01661,0.88423,0.73526,0.84803,0.64893,0.9094,0.77165,1.31168,0.00962,6.8454e-05,6.8454e-05,6.8454e-05
317,4896.85,0.74088,0.55531,1.21334,0.0182,0.87902,0.73733,0.84785,0.65044,0.90698,0.76976,1.31255,0.00971,6.5746e-05,6.5746e-05,6.5746e-05
318,4914.62,0.73531,0.54524,1.20804,0.01709,0.89647,0.72712,0.84616,0.64853,0.91065,0.76869,1.31309,0.00967,6.31141e-05,6.31141e-05,6.31141e-05
319,4932.31,0.74433,0.55731,1.19656,0.01955,0.87896,0.73835,0.84626,0.64732,0.91384,0.76825,1.31274,0.00965,6.05584e-05,6.05584e-05,6.05584e-05
